locus	description	name
PALES_32521	putative TonB dependent receptor	PALES_32521
PALES_32531	putative carbamoyl transferase	PALES_32531
PALES_32541	putative major facilitator superfamily (MFS) transporter	PALES_32541
PALES_32551	putative hydrolase	PALES_32551
PALES_32561	hypothetical protein	PALES_32561
PALES_32571	copper resistance protein A precursor	pcoA
PALES_32581	hypothetical protein	PALES_32581
PALES_32591	putative pyridoxal-phosphate dependent enzyme	PALES_32591
PALES_32601	putative ATP-binding component of ABC transporter	PALES_32601
PALES_32611	putative permease of ABC transporter	PALES_32611
PALES_32621	putative permease of ABC transporter	PALES_32621
PALES_32631	putative binding protein component of ABC transporter	PALES_32631
PALES_32641	putative TonB-dependent receptor	PALES_32641
PALES_32651	putative transcriptional regulator	PALES_32651
PALES_32661	putative major facilitator superfamily (MFS) transporter	PALES_32661
PALES_32671	DNA-binding transcriptional regulator CynR	cynR
PALES_32681	carbonate dehydratase	cynT
PALES_32691	cyanate hydratase	cynS
PALES_32701	putative transmembrane sensor	PALES_32701
PALES_32711	RNA polymerase sigma factor	PALES_32711
PALES_32721	hypothetical protein	PALES_32721
PALES_32731	putative ntibiotic biosynthesis monooxygenase	PALES_32731
PALES_32741	hypothetical protein	PALES_32741
PALES_32751	putative transcriptional regulator	PALES_32751
PALES_32761	hypothetical protein	PALES_32761
PALES_32771	hypothetical protein	PALES_32771
PALES_32781	putative cysteine proteases	PALES_32781
PALES_32791	putative pseudouridylate synthase	PALES_32791
PALES_32801	serine/threonine transporter SstT	PALES_32801
PALES_32811	putative amino acid permease	PALES_32811
PALES_32821	putative glutamine synthetase	PALES_32821
PALES_32831	putative branched-chain amino acid transport protein AzlC	PALES_32831
PALES_32841	hypothetical protein	PALES_32841
PALES_32851	hypothetical protein	PALES_32851
PALES_32861	hypothetical protein	PALES_32861
PALES_32871	thiamine pyrophosphate protein	PALES_32871
PALES_32881	putative methylase	PALES_32881
PALES_32891	putative siderophore-interacting protein	PALES_32891
PALES_32901	putative transcriptional regulator	PALES_32901
PALES_32911	hypothetical protein	PALES_32911
PALES_32921	hypothetical protein	PALES_32921
PALES_32931	hypothetical protein	PALES_32931
PALES_32941	putative transcriptional regulator	PALES_32941
PALES_32951	hypothetical protein	PALES_32951
PALES_32961	putative transporter, bile acid/Na+ symporter family	PALES_32961
PALES_32991	putative ring-cleaving dioxygenase	PALES_32991
PALES_33001	UTP--glucose-1-phosphate uridylyltransferase	galU
PALES_33011	putative nucleotide sugar dehydrogenase	PALES_33011
PALES_33021	hypothetical protein	PALES_33021
PALES_33041	periplasmic multidrug efflux lipoprotein precursor	PALES_33041
PALES_33051	multidrug efflux protein	PALES_33051
PALES_33061	hypothetical protein	PALES_33061
PALES_33071	regulator of liu genes	liuR
PALES_33081	putative isovaleryl-CoA dehydrogenase	liuA
PALES_33091	methylcrotonyl-CoA carboxylase, beta-subunit	liuB
PALES_33101	gamma-carboxygeranoyl-CoA hydratase	liuC
PALES_33111	methylcrotonyl-CoA carboxylase, alpha-subunit (biotin-containing)	liuD
PALES_33121	hydroxymethylglutaryl-CoA lyase	liuE
PALES_33131	putative transcriptional regulator	PALES_33131
PALES_33141	homogentisate 1,2-dioxygenase	hmgA
PALES_33151	fumarylacetoacetase	fahA
PALES_33161	maleylacetoacetate isomerase	maiA
PALES_33171	putative major facilitator superfamily (MFS) transporter	PALES_33171
PALES_33181	putative transcriptional regulator	PALES_33181
PALES_33191	putative H+/gluconate symporter	PALES_33191
PALES_33201	3-hydroxybutyrate dehydrogenase	bdhA
PALES_33211	putative short-chain fatty acid transporter	PALES_33211
PALES_33221	acetyl-CoA acetyltransferase	atoB
PALES_33231	putative CoA transferase, subunit B	PALES_33231
PALES_33241	putative CoA transferase, subunit A	PALES_33241
PALES_33251	putative transcriptional regulator	PALES_33251
PALES_33261	acetoacetyl-CoA synthetase	PALES_33261
PALES_33271	peptidyl-prolyl cis-trans isomerase C1	ppiC1
PALES_33281	hypothetical protein	PALES_33281
PALES_33291	hypothetical protein	PALES_33291
PALES_33301	major facilitator superfamily transporter	PALES_33301
PALES_33311	putative two-component sensor	PALES_33311
PALES_33321	putative iron-containing alcohol dehydrogenase	PALES_33321
PALES_33331	putative peptidase	PALES_33331
PALES_33341	pyrroloquinoline quinone biosynthesis protein PqqE	pqqE
PALES_33351	pyrroloquinoline quinone biosynthesis protein PqqD	pqqD
PALES_33361	pyrroloquinoline quinone biosynthesis protein PqqC	pqqC
PALES_33371	pyrroloquinoline quinone biosynthesis protein PqqB	pqqB
PALES_33381	putative aldehyde dehydrogenase	PALES_33381
PALES_33391	cytochrome c550	exaB
PALES_33401	quinoprotein alcohol dehydrogenase	exaA
PALES_33411	hypothetical protein	PALES_33411
PALES_33421	putative two-component response regulator	PALES_33421
PALES_33431	putative two-component sensor	PALES_33431
PALES_33441	hypothetical protein	PALES_33441
PALES_33451	putative transcriptional regulator	PALES_33451
PALES_33461	putative transmembrane protein	PALES_33461
PALES_33471	putative two-component sensor	PALES_33471
PALES_33481	hypothetical protein	PALES_33481
PALES_33491	hypothetical protein	PALES_33491
PALES_33501	pyrroloquinoline quinone biosynthesis protein F	pqqF
PALES_33511	hypothetical protein	PALES_33511
PALES_33521	branched chain amino acid transporter BraZ	braZ
PALES_33531	putative lipoprotein	PALES_33531
PALES_33541	hypothetical protein	PALES_33541
PALES_33551	hypothetical protein	PALES_33551
PALES_33561	hypothetical protein	PALES_33561
PALES_33571	putative 5-carboxymethyl-2-hydroxymuconate isomerase	PALES_33571
PALES_33581	hypothetical protein	PALES_33581
PALES_33591	putative ATP-binding component of ABC transporter	PALES_33591
PALES_33601	hypothetical protein	PALES_33601
PALES_33611	azoreductase	PALES_33611
PALES_33621	putative transcriptional regulator	PALES_33621
PALES_33631	hypothetical protein	PALES_33631
PALES_33641	undecaprenyl pyrophosphate phosphatase	bacA
PALES_33651	putative transporter	PALES_33651
PALES_33661	putative ATPase/kinase	PALES_33661
PALES_33671	hypothetical protein	PALES_33671
PALES_33681	hypothetical protein	PALES_33681
PALES_33691	hypothetical protein	PALES_33691
PALES_33701	putative double-glycine peptidase	PALES_33701
PALES_33711	hypothetical protein	PALES_33711
PALES_33721	hypothetical protein	PALES_33721
PALES_33731	ribokinase	rbsK
PALES_33741	ribose operon repressor RbsR	rbsR
PALES_33751	membrane protein component of ABC ribose transporter	rbsC
PALES_33761	ribose transport protein RbsA	rbsA
PALES_33771	binding protein component precursor of ABC ribose transporter	rbsB
PALES_33781	putative transcriptional regulator	PALES_33781
PALES_33791	ribosomal protein S6 modification enzyme	PALES_33791
PALES_33801	putative acetyltransferase	PALES_33801
PALES_33811	hypothetical protein	PALES_33811
PALES_33821	hypothetical protein	PALES_33821
PALES_33831	hypothetical protein	PALES_33831
PALES_33841	hypothetical protein	PALES_33841
PALES_33851	hypothetical protein	PALES_33851
PALES_33861	hypothetical protein	PALES_33861
PALES_33871	hypothetical protein	PALES_33871
PALES_33881	hypothetical protein	PALES_33881
PALES_33891	hypothetical protein	PALES_33891
PALES_33901	putative hydroxylase large subunit	PALES_33901
PALES_33911	putative hydroxylase molybdopterin-containing subunit	PALES_33911
PALES_33921	putative ferredoxin	PALES_33921
PALES_33931	putative chemotaxis transducer	PALES_33931
PALES_33941	hypothetical protein	PALES_33941
PALES_33951	ribosomal protein alanine acetyltransferase	rimJ
PALES_33961	5-methyltetrahydropteroyltriglutamate-- homocysteine S-methyltransferase	metE
PALES_33971	hypothetical protein	PALES_33971
PALES_33981	hypothetical protein	PALES_33981
PALES_33991	hypothetical protein	PALES_33991
PALES_34001	cobaltochelatase subunit CobN	cobN
PALES_34011	putative TonB-dependent receptor	PALES_34011
PALES_34021	hypothetical protein	PALES_34021
PALES_34031	anaerobic ribonucleoside triphosphate reductase	PALES_34031
PALES_34041	putative radical-activating enzyme	PALES_34041
PALES_34051	putative amino acid oxidase	PALES_34051
PALES_34061	hypothetical protein	PALES_34061
PALES_34071	putative amino acid permease	PALES_34071
PALES_34081	putative regulatory protein	PALES_34081
PALES_34091	hypothetical protein	PALES_34091
PALES_34101	putative halovibrin	PALES_34101
PALES_34111	hypothetical protein	PALES_34111
PALES_34121	ECF sigma factor, FemI	femI
PALES_34131	sigma factor regulator, FemR	femR
PALES_34141	ferric-mycobactin receptor, FemA 	femA
PALES_34151	hypothetical protein	PALES_34151
PALES_34161	putative major facilitator superfamily (MFS) transporter	PALES_34161
PALES_34171	putative dienelactone hydrolase	PALES_34171
PALES_34181	putative hydrolase	PALES_34181
PALES_34191	putative pyridoxamine 5'-phosphate oxidase	phzG2
PALES_34201	putative phenazine biosynthesis protein	phzF2
PALES_34211	phenazine biosynthesis protein PhzE	phzE2
PALES_34221	phenazine biosynthesis protein PhzD	phzD2
PALES_34231	phenazine biosynthesis protein PhzC	phzC2
PALES_34241	putative phenazine biosynthesis protein	phzG
PALES_34251	putative phenazine biosynthesis protein	phzA2
PALES_34261	quorum-sensing control repressor	qscR
PALES_34271	putative desaturase	PALES_34271
PALES_34281	hypothetical protein	PALES_34281
PALES_34291	hypothetical protein	PALES_34291
PALES_34301	putative enzyme	PALES_34301
PALES_34311	putative penicillin acylase	PALES_34311
PALES_34321	hypothetical protein	PALES_34321
PALES_34331	hypothetical protein	PALES_34331
PALES_34341	putative glutathione S-transferase	PALES_34341
PALES_34351	hypothetical protein	PALES_34351
PALES_34361	dihydrodipicolinate synthase	PALES_34361
PALES_34371	DNA polymerase II	polB
PALES_34381	putative acetyltransferase	PALES_34381
PALES_34391	putative transcriptional regulator	PALES_34391
PALES_34401	putative NADH-ubiquinone/plastoquinone oxidoreductase	PALES_34401
PALES_34411	putative transporter	PALES_34411
PALES_34421	putative oxidoreductase	PALES_34421
PALES_34431	putative oxidoreductase	PALES_34431
PALES_34441	putative transcriptional regulator	PALES_34441
PALES_34451	putative hydrolase	PALES_34451
PALES_34461	putative secretion protein	PALES_34461
PALES_34471	putative ATP-binding/permease fusion ABC transporter	PALES_34471
PALES_34481	putative outer membrane protein precursor	PALES_34481
PALES_34491	hypothetical protein	PALES_34491
PALES_34501	putative cation transporter	PALES_34501
PALES_34511	hypothetical protein	PALES_34511
PALES_34521	LasA protease precursor	lasA
PALES_34531	hypothetical protein	PALES_34531
PALES_34541	putative acyl carrier protein	PALES_34541
PALES_34551	secretion protein XqhA	xqhA
PALES_34561	XphA	xphA
PALES_34571	hypothetical protein	PALES_34571
PALES_34581	putative DNA helicase	PALES_34581
PALES_34591	hypothetical protein	PALES_34591
PALES_34601	putative transcriptional regulator	PALES_34601
PALES_34611	molybdate-binding periplasmic protein precursor ModA	modA
PALES_34621	molybdenum transport protein ModB	modB
PALES_34631	molybdenum transport protein ModC	modC
PALES_34641	putative O-Methyltransferase	PALES_34641
PALES_34651	putative transcriptional regulator	PALES_34651
PALES_34661	streptomycin 3''-phosphotransferase	str
PALES_34671	hypothetical protein	PALES_34671
PALES_34681	putative cytochrome oxidase subunit	PALES_34681
PALES_34691	hypothetical protein	PALES_34691
PALES_34701	putative CBS-domain-containing membrane protein	PALES_34701
PALES_34711	putative transcriptional regulator	PALES_34711
PALES_34721	hypothetical protein	PALES_34721
PALES_34731	putative two-component response regulator	PALES_34731
PALES_34741	hypothetical protein	PALES_34741
PALES_34751	putative transcriptional regulator	PALES_34751
PALES_34761	hypothetical protein	PALES_34761
PALES_34771	putative major facilitator superfamily (MFS) transporter	PALES_34771
PALES_34781	hypothetical protein	PALES_34781
PALES_34791	cis/trans isomerase	cti
PALES_34801	hypothetical protein	PALES_34801
PALES_34811	hypothetical protein	PALES_34811
PALES_34821	B12-dependent methionine synthase	metH
PALES_34831	hypothetical protein	PALES_34831
PALES_34841	hypothetical protein	PALES_34841
PALES_34851	hypothetical protein	PALES_34851
PALES_34861	putative Fe-S-cluster redox enzyme	PALES_34861
PALES_34871	hypothetical protein	PALES_34871
PALES_34881	hypothetical protein	PALES_34881
PALES_34891	sulfite reductase	cysI
PALES_34901	hypothetical protein	PALES_34901
PALES_34911	putative transcriptional regulator	PALES_34911
PALES_34921	hypothetical protein	PALES_34921
PALES_34931	hypothetical protein	PALES_34931
PALES_34941	putative oxidoreductase	PALES_34941
PALES_34951	putative periplasmic protease	PALES_34951
PALES_34961	putative phosphoglycerate mutase	PALES_34961
PALES_34971	putative sterol carrier protein	PALES_34971
PALES_34981	putative aminoglycoside phosphotransferase	PALES_34981
PALES_34991	short chain dehydrogenase	PALES_34991
PALES_35001	putative short-chain dehydrogenase	PALES_35001
PALES_35011	putative transcriptional regulator	PALES_35011
PALES_35021	hypothetical protein	PALES_35021
PALES_35031	putative membrain protein	PALES_35031
PALES_35041	NADH pyrophosphatase	nudC
PALES_35051	pilin biosynthetic protein	PALES_35051
PALES_35061	enoyl-CoA hydratase	PALES_35061
PALES_35071	sodium/proton antiporter	nhaB
PALES_35081	putative amino acid permease	PALES_35081
PALES_35091	putative Orn/Arg/Lys decarboxylase	PALES_35091
PALES_35101	hypothetical protein	PALES_35101
PALES_35111	DNA polymerase III subunit epsilon	dnaQ
PALES_35121	ribonuclease H	rnhA
PALES_35131	hypothetical protein	PALES_35131
PALES_35141	putative hydroxyacylglutathione hydrolase	PALES_35141
PALES_35151	membrane-bound lytic murein transglycosylase D precursor	mltD
PALES_35161	putative solute-binding protein	PALES_35161
PALES_35171	putative binding protein component of ABC transporter	PALES_35171
PALES_35181	putative permease of ABC transporter	PALES_35181
PALES_35191	putative permease of ABC transporter	PALES_35191
PALES_35201	putative ATP-binding component of ABC transporter	PALES_35201
PALES_35211	NADH-dependent enoyl-ACP reductase	fabI
PALES_35221	peptidyl-prolyl cis-trans isomerase D	ppiD
PALES_35231	DNA-binding protein HU	hupB
PALES_35241	Lon protease	lon
PALES_35251	ATP-dependent protease ATP-binding subunit ClpX	clpX
PALES_35261	ATP-dependent Clp protease proteolytic subunit	clpP
PALES_35271	trigger factor	tig
PALES_35281	hypothetical protein	PALES_35281
PALES_35291	putative two-component response regulator	PALES_35291
PALES_35301	putative two-component sensor	PALES_35301
PALES_35311	putative beta-lactamase	PALES_35311
PALES_35321	hypothetical protein	PALES_35321
PALES_35331	5,10-methylene-tetrahydrofolate dehydrogenase / cyclohydrolase	folD
PALES_35341	cysteinyl-tRNA synthetase	cysS
PALES_35351	glutaminyl-tRNA synthetase	glnS
PALES_35361	peptidyl-prolyl cis-trans isomerase B	ppiB
PALES_35371	UDP-2,3-diacylglucosamine hydrolase	PALES_35371
PALES_35381	hypothetical protein	PALES_35381
PALES_35391	putative tRNA-(ms(2)io(6)a)-hydroxylase	PALES_35391
PALES_35401	putative universal stress protein	PALES_35401
PALES_35411	hypothetical protein	PALES_35411
PALES_35421	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase	acnB
PALES_35431	nitrate-binding protein NasS	nasS
PALES_35441	response regulator NasT	nasT
PALES_35451	putative lyase	PALES_35451
PALES_35461	nitrate transporter	nasA
PALES_35471	putative serine/threonine-protein kinase	PALES_35471
PALES_35481	assimilatory nitrite reductase large subunit	nirB
PALES_35491	assimilatory nitrite reductase small subunit	nirD
PALES_35501	assimilatory nitrate reductase	PALES_35501
PALES_35511	uroporphyrin-III C-methyltransferase	cobA
PALES_35521	Major porin and structural outer membrane porin OprF precursor	oprF
PALES_35531	RNA polymerase sigma factor SigX	sigX
PALES_35541	conserved cytoplasmic membrane protein, CmpX protein	cmpX
PALES_35551	CrfX protein	crfX
PALES_35561	CmaX protein	cmaX
PALES_35571	ribonuclease activity regulator protein RraA	panE2
PALES_35581	EstX	estX
PALES_35591	phosphoenolpyruvate synthase	ppsA
PALES_35601	hypothetical protein	PALES_35601
PALES_35611	hypothetical protein	PALES_35611
PALES_35621	putative membrain protein	PALES_35621
PALES_35631	hypothetical protein	PALES_35631
